1327160,0.22,-0.69,-0.24,0.06,-0.01,1.00,0.10,-0.04,-0.53
1332156,-0.07,-0.72,-0.18,0.06,-0.02,1.00,0.10,-0.03,-0.53
1337160,0.11,0.11,-0.02,0.08,-0.01,1.00,0.10,-0.03,-0.53
1342160,0.02,0.14,-0.43,0.07,-0.03,1.02,0.10,-0.03,-0.53
1347160,0.14,0.27,-0.56,0.08,-0.01,1.00,0.10,-0.03,-0.53
1352156,0.05,0.18,-0.76,0.05,-0.01,1.01,0.10,-0.03,-0.53
1357156,-0.14,0.20,-1.04,0.05,-0.01,1.00,0.10,-0.03,-0.53
1362156,-0.05,0.11,-1.10,0.05,-0.01,1.00,0.10,-0.03,-0.53
1367160,0.22,0.27,-0.35,0.05,0.00,1.00,0.10,-0.03,-0.53
1372156,0.05,0.29,1.05,0.04,0.01,1.00,0.10,-0.03,-0.53
1377156,-0.20,0.34,2.00,0.01,0.01,1.00,0.10,-0.03,-0.53
1382156,-0.11,-0.08,2.47,0.00,0.01,1.01,0.10,-0.03,-0.53
1387156,-0.05,-0.13,2.56,0.02,-0.01,1.02,0.10,-0.03,-0.53
1392156,-0.14,-0.71,1.61,0.06,0.01,0.99,0.10,-0.03,-0.53
1397156,-0.14,-0.57,-0.14,0.05,-0.00,1.01,0.10,-0.03,-0.53
1402160,0.04,-0.46,-1.88,0.06,-0.00,1.01,0.10,-0.03,-0.53
1407156,0.20,-0.43,-3.97,0.08,0.00,1.00,0.10,-0.03,-0.53
1412160,0.11,-0.32,-4.91,0.08,0.01,1.00,0.09,-0.03,-0.53
1417156,0.08,-0.46,-5.89,0.07,0.00,1.00,0.10,-0.03,-0.53
1422160,0.18,-0.02,-5.68,0.06,0.01,1.01,0.10,-0.03,-0.53
1427160,0.11,-0.18,-4.75,0.08,0.02,1.00,0.10,-0.03,-0.53
1432160,0.10,-0.28,-3.82,0.05,0.01,0.99,0.10,-0.03,-0.53
1437156,-0.05,-0.23,-2.82,0.05,0.01,0.99,0.10,-0.03,-0.53
1442160,0.07,-0.57,-2.05,0.04,0.00,1.00,0.10,-0.03,-0.53
1447156,0.10,-0.09,-1.37,0.05,-0.00,1.00,0.10,-0.03,-0.53
1452156,0.10,-0.15,-0.66,0.05,-0.00,1.00,0.10,-0.03,-0.53
1457164,-0.02,-0.14,-0.56,0.04,0.00,1.00,0.10,-0.03,-0.53
1462156,0.08,0.14,-0.75,0.04,-0.01,1.00,0.10,-0.04,-0.53
1467156,0.04,0.13,-0.44,0.04,-0.01,1.00,0.10,-0.04,-0.53
1472156,-0.14,0.03,0.22,0.04,-0.00,0.99,0.10,-0.03,-0.53
1477160,0.01,0.22,1.11,0.04,-0.00,0.99,0.10,-0.03,-0.53
1482156,0.02,0.06,1.49,0.02,-0.00,1.00,0.10,-0.03,-0.53
1487156,-0.08,0.32,2.10,0.02,-0.01,0.98,0.10,-0.03,-0.53
1492160,0.18,0.11,2.33,0.01,-0.01,1.01,0.10,-0.03,-0.53
1497156,-0.04,0.06,2.16,0.03,-0.01,1.00,0.10,-0.03,-0.53
1502160,-0.10,0.15,1.83,0.04,-0.01,1.00,0.10,-0.03,-0.53
1507160,0.10,-0.02,0.71,0.05,-0.02,1.01,0.10,-0.03,-0.53
1512156,0.05,0.14,-0.64,0.05,-0.02,1.01,0.10,-0.03,-0.53
